dia,estacion,indice_trafico,viento_kmh,humedad,temperatura_c,velocidad_promedio,no2_ppb,co_ppm,entregas_urbanas,lluvia_mm,inversion_termica,pm25_ug_m3
2024-10-20,otono,71.55643596120862,6.10627787727693,63.493366743998564,18.71651452692949,28.760821370154893,46.99418485295442,1.055147450155943,2248.9368356364043,11.173723541719289,0,27.046399445728227
2024-10-21,otono,74.35986102388858,10.220733403982745,66.25906036933503,25.60817285864962,27.737420605650865,43.083099115451816,1.20554194725899,2256.060556080344,1.9976366568271542,0,34.241618695604664
2024-10-22,otono,87.37012053667506,9.615748169693417,69.51732509788867,28.359110012079206,21.19665325265662,43.459992344100854,1.1203981179253337,2138.4020969033363,0.4757119509273244,0,38.97970432005795
2024-10-23,otono,99.99592257535049,11.40512201733191,81.1556553428256,21.413472834585228,20.263832699984402,41.404744482241185,1.344969304848074,2603.673363030703,0.23323843847030132,0,41.74402820738587
2024-10-24,otono,70.87724458985821,9.962871467862911,54.73721036007235,24.060162764593027,31.51517431724983,32.01970142977216,1.103850604812286,2167.9835743031463,5.222795940885816,0,30.771189023258874
2024-10-25,otono,60.96561547884599,6.244742088831347,85.37062046215324,24.853314850738386,32.45893167842349,31.76981245924895,0.813350653092455,1670.9147120893904,2.668089908528038,0,45.374221762768805
2024-10-26,otono,71.91441864927513,3.2656728564864173,53.30386650874239,17.404801432282255,28.274963478201727,41.41222663628217,1.0331559963170418,2122.116675552995,3.804817786357035,0,42.11451153670907
2024-10-27,otono,55.61419347525217,6.494030993668174,47.79332656715604,14.446173485382822,38.80033710781804,30.561399761220994,0.8731893986487007,1985.0736367949617,0.8973960506414567,0,26.235702867881404
2024-10-28,otono,71.92742907742318,13.694792334757643,77.51816554538324,23.03674062680624,32.71608839244905,37.19283688801446,1.2601989434563603,2248.0281958881587,3.706784693985128,0,47.43780608968227
2024-10-29,otono,68.7807578755468,5.1711004337004445,68.12638813540923,21.3488887571065,30.619347719086527,35.194953392902804,0.9795192006083039,2101.3093150439427,0.7462624017410362,0,46.52167686152063
2024-10-30,otono,78.12956309217647,12.186577635018406,55.83046897089523,21.495583213196355,22.805504755813885,35.91672695996766,1.1635715837230844,2231.462279021714,2.5644486659479204,0,40.70896899752849
2024-10-31,otono,67.77645873515655,8.713679435848798,79.25252780199598,19.49289325696277,25.576594361044904,35.92622349752926,0.997764174567603,2179.076096482329,0.34981668260683746,1,45.64829621904905
2024-11-01,otono,74.21219646146201,9.221185177949295,69.48673748771597,13.669250796764825,33.96123923170232,39.38366227841597,0.9478799348765744,2075.7683811472434,0.8798082271093892,0,33.150998843681386
2024-11-02,otono,88.17763010679238,13.395491865336718,51.50947958273571,28.28659015192724,18.325580303699432,44.96964548634845,1.2661734508468017,2245.6566646270016,3.105362712934692,0,36.93973219157271
2024-11-03,otono,67.62027355635983,9.041934713478456,65.94716798909491,19.451553433819353,31.35604149155248,33.91517472789429,1.1363300163807224,2179.332913361398,0.7382560633377436,0,45.01007517349279
2024-11-04,otono,65.2020133580042,13.562994257670306,61.43178180309913,25.68006509862377,38.813606848202,30.473678310222038,1.0646394129334722,2098.3521383919924,4.569357444805352,0,29.959934494959167
2024-11-05,otono,79.52817694439592,16.438071810598043,48.11592132645702,17.38027869903453,22.588935878684197,44.04305411158576,0.9580464294848914,2204.141771092757,6.485910266413671,0,35.82489137490388
2024-11-06,otono,49.23863928158205,15.690513113205952,70.10149030553222,23.866973448028016,38.65766171563999,30.294194023090242,0.8255773883836056,1600.9498762192698,3.1119070743319392,0,29.781625978718097
2024-11-07,otono,69.04674856449047,7.130424881531287,65.47829727151466,19.732783053823084,26.0810951321964,27.307049209570366,0.8498958073606382,2112.926050485049,2.4452761719149803,1,44.52678857544133
2024-11-08,otono,47.7174643520379,11.761785739818727,65.04773233691795,24.448734143809546,32.174845296202164,32.32366094750511,0.7528800037121901,2012.6991005275838,5.5854188094536905,0,25.297269461176462
2024-11-09,otono,62.08090865219629,11.93479084340677,52.60607580152116,24.913043355479065,29.414405987624377,27.150559944132205,0.8744040858649775,1997.444083905332,3.2239947807931224,0,25.807810494147855
2024-11-10,otono,95.45813613811747,6.084830850045842,61.34709758727173,22.80606723941166,21.797863818548823,38.49396860968826,1.3273231711550235,2415.086834067797,2.130529562439749,0,38.48111543363068
2024-11-11,otono,88.00591009087826,9.4377950935247,57.1188115164434,18.5666268294906,21.502898340302906,34.56949743710253,1.2111320700582913,2396.0703807973996,6.410243066615672,0,35.08303402571029
2024-11-12,otono,86.94345296883814,14.861214975947343,49.846796884141405,19.20666999926575,20.340581682952017,54.99881725886699,1.137693548499084,2300.1429070952627,1.0710791051609538,1,41.73947257721132
2024-11-13,otono,85.24513805871871,14.116745259634516,60.23976631816755,19.18978146143218,25.95322084785634,39.806427657545385,1.2433083610305098,2330.748886251975,2.3379616605981206,0,38.56212981809592
2024-11-14,otono,80.2245364678263,11.873722309208198,44.63917434328434,18.746457111728695,27.48522550984123,47.15234731795681,1.1165213048515268,2277.022409127023,0.8551277003299174,0,34.98745805448326
2024-11-15,otono,52.56872279078145,12.190208351195876,63.013493239619265,20.371418752069168,34.16643589082444,29.376955484458758,0.8302374364874263,1781.2758701852208,1.8023348185162347,1,40.68419435410344
2024-11-16,otono,83.80639088439005,8.667545562488339,40.21370210240926,20.621564425941887,27.913015470626526,45.51273449465104,1.1134727702912737,2270.3454423860303,1.5419252031077137,0,41.14181030532247
2024-11-17,otono,72.37148974169821,13.108846964890027,61.32582968805905,24.21895534235868,24.916859187651514,40.915417339277425,1.031037737917876,2191.031150398059,6.829811730745205,0,34.28182144556063
2024-11-18,otono,57.11171271089678,12.49799820811555,62.67611897002159,22.017922992579038,32.62144050637328,23.53334372707453,0.8691446678877954,2020.013988596842,4.458433200212108,0,28.60673118539138
2024-11-19,otono,83.86573845779638,11.628526080840293,28.083148793145824,17.98368147084236,33.83491845954346,34.609178484854446,1.1703647703510498,2452.9027207049726,4.972172493596715,0,31.105102021057785
2024-11-20,otono,73.3081383091549,15.923671814621429,87.86382461282956,23.615257504576636,18.756622648090953,43.797395748616424,0.9838248016895131,2295.3720069437095,4.926138481281479,0,39.516461739695345
2024-11-21,otono,70.43527326191315,8.904276837447796,68.08282287263542,23.53403345939355,25.472761311788886,35.28396910866071,1.0046105608785336,2084.28388372271,1.523979848653283,0,32.79459711127656
2024-11-22,otono,82.86106136774328,7.431135541419364,51.935878550982736,19.345094968850585,28.447676536576317,34.787448538249905,0.9885008179136658,2139.199163573657,0.6452482330779226,0,44.12114720697951
2024-11-23,otono,75.28742912386758,11.281910963805938,85.688659265768365,22.66564297476598,28.64593730123382,42.58453007952564,1.0509930914978112,2208.012144823305,0.18367646677886798,0,40.8011607760712
2024-11-24,otono,50.0446941293289,8.594293522706216,81.99088627016539,21.082419385628086,33.98880899917922,25.584649346685303,0.7033858359184786,1975.7809574851292,2.120426111869834,0,21.985582334394373
2024-11-25,otono,69.06799219266512,6.31146581181507,39.982864283817975,19.945388611998055,23.004172768659092,47.592868893003484,0.9840303243667569,2220.894972997969,3.680165675103489,1,46.14432464134156
2024-11-26,otono,57.377117460478736,4.283056557229271,61.48992126769697,18.88457692708993,31.20100565806275,40.45357614401108,0.7287640356974403,1814.536023224376,3.469906309447732,0,41.7587029096181
2024-11-27,otono,87.26906769364574,10.351109256577997,50.90761190074749,16.05567685024031,23.940314250571962,45.4141925229251,1.2358359469854905,2391.555285926946,4.2776477824631245,0,27.949097048910854
2024-11-28,otono,91.5524334573486,16.215019596831418,69.45990084970286,19.120624247291726,23.336663744161907,43.43932049499708,1.3467710045606693,2225.4725561377813,7.4109142653191675,0,27.551979747200384
2024-11-29,otono,55.57848775157666,13.2281880015234,36.46382111227592,18.006153783382544,30.94398014738381,35.949452794823515,0.9221905337521982,1909.5376808066883,2.211409851635166,0,30.708969393161112
2024-11-30,otono,69.36405700351926,13.63984758876194,82.34248037544268,17.167671330376884,29.957435271643035,39.092535453688754,1.002383771349382,2262.2525845326313,3.822066345485007,0,32.58724922625964
2024-12-01,invierno,67.17620943550388,13.306997191452416,45.63846725516652,20.95800307960133,29.040557417526625,35.302880359536985,0.9694021385101126,2085.009335650039,2.975136287709175,1,48.7861921580907
2024-12-02,invierno,81.49581076610366,5.986046995321764,56.351743205657286,21.12133031411868,30.040491717215712,49.43106159696314,1.1557449673416142,2324.765486577264,6.920834072481904,0,45.292779891158936
2024-12-03,invierno,67.69903345369562,5.763356279242471,67.41201200404059,24.873202387348467,36.41569475710645,31.90461296913263,0.9867840475660612,2170.951910609932,5.82366271333337,1,33.9948541258826
2024-12-04,invierno,72.62057075790455,13.138760956845376,79.038784148427,21.599484830043917,26.501462746802563,38.75154086349903,1.023361612339003,2427.7289323705068,1.874750669397917,1,41.03837974249502
2024-12-05,invierno,71.0840737292579,9.602194545008471,57.07070051376194,24.634767257181334,24.96864241130335,28.455266038630043,1.00361468711858,2029.6487199393316,7.676302263017271,0,39.11173256241379
2024-12-06,invierno,49.701612906238395,6.357564423892377,58.8300185141758,18.47325462700408,38.27134171811872,25.698916085459995,0.7465953738767757,1758.390957852404,2.3784124592258693,0,33.98533762864445
2024-12-07,invierno,62.014568550660776,7.260221314062813,78.48086226501995,11.870133912376229,29.281576034613423,35.94175279172843,1.1073961958449767,1885.937971790943,6.269108541745608,0,41.68252836469232
2024-12-08,invierno,60.092669413352986,8.684799060261767,85.52837895673248,25.204101366892814,29.459352924370048,37.76162305708017,1.0522649653164027,2116.240871378092,3.2953599955046937,0,43.554120676510294
2024-12-09,invierno,53.90378876720336,17.475182502854917,73.28239314328857,11.844522754979739,29.01472216825141,29.864111137255964,0.868307542445564,1917.3678793596023,4.629971044435318,0,29.685002182441842
2024-12-10,invierno,65.82449772508481,6.006200245523894,63.31409549934766,26.001642848727414,29.014082018700826,33.898756621426735,1.0016099193752217,1973.2442629508075,1.0912628259946104,0,38.13347526576979
2024-12-11,invierno,55.14157879328707,12.361657718669305,63.71818513430547,19.220963867884784,31.762814322479674,28.18910830731785,0.8054712411244838,1948.0960440752908,3.337036292513824,1,29.63304767240018
2024-12-12,invierno,83.31765000900394,10.161684504996545,52.67928892248169,27.054746695101155,19.90437628898499,44.375209564498476,1.0455726863912254,2321.181396994665,2.888357291321739,0,40.93925222290664
2024-12-13,invierno,69.18357663713637,18.24355714680248,42.60172649845795,24.003965573397945,34.761257234176874,38.69787701464488,1.0823535574568608,2143.120118511498,5.605015159046986,1,42.53233761667544
2024-12-14,invierno,69.63909514375092,5.715749226678067,80.55750083657199,15.939492075239595,24.405485113202758,39.45060618353128,1.0231344652864909,2092.5750387494986,0.9743214492351571,0,43.71776576392807
2024-12-15,invierno,75.62350197522899,6.387020447260989,62.10029675050442,20.806200663268136,28.373400804525907,35.8491398448336,1.006419048622466,2041.146504242159,1.120931981649738,0,44.490438733274395
2024-12-16,invierno,65.42861364183909,8.097419052923183,77.91085428866512,16.62483628637319,28.383104403321013,33.837140765182355,1.078990868770284,1988.1476559340324,0.36513260441336337,1,54.347634461340995
2024-12-17,invierno,77.70576436564966,3.557353188665119,88.122971033879,8.567881090240363,25.349923647784394,49.35187366944055,1.1366614924487244,2067.801603145309,2.3292684400808046,1,49.688167372009715
2024-12-18,invierno,85.43086910587098,9.285612275087376,62.29873661527415,26.785854936579007,22.084454159052452,39.614605051379314,1.1440216479126868,2325.932257549573,3.8992356283256053,0,37.3356329843438
2024-12-19,invierno,63.79072928824807,6.108142892688079,68.6565547818631,20.403787559279145,24.203888355264166,32.43118797869246,0.9885735784633848,1879.2691896036395,0.5123673490051053,0,40.30784729600281
2024-12-20,invierno,59.53893140919142,7.9270232723441145,49.17606845090209,22.100003737400122,36.192748228434404,39.4051250061944,0.8279953807773526,2005.0705837759353,4.205795956627211,0,39.59621698284883
2024-12-21,invierno,94.50084464281525,16.433782837412153,67.89408214214048,13.058578002287764,23.907266720847264,42.19400078045943,1.3871511121687132,2623.933330815009,3.4122768871060374,1,47.615576940593485
2024-12-22,invierno,68.31443506986653,11.241543825342896,56.55925839214376,22.89247791180568,33.067244898577286,38.91403452936382,1.0854631208124106,1915.217441686202,0.7394271939234897,0,37.26105132248127
2024-12-23,invierno,75.2183593405081,15.359685164686905,49.69510267986757,17.19627866286648,27.617161128575958,45.19500900014624,1.1700579124031043,2024.3571541691051,5.419401564614722,0,30.704000157135994
2024-12-24,invierno,83.87856941060001,10.795849942037027,60.93468340456004,20.32897562674569,19.249986266991606,39.07211067523194,1.1672901238926578,2305.701139056422,0.6406176728024722,0,41.61529275460769
2024-12-25,invierno,72.69979917456986,7.715927885563959,47.69932022389861,15.09418576306133,26.002164969843143,40.935230139965974,1.0554996130082137,2392.138658985762,6.634312212326467,0,42.82245022415535
2024-12-26,invierno,53.557233005144425,11.58266319606998,65.7515880238989,22.325452605669565,34.15418617400368,31.644854435777795,0.8098655522946476,1850.1096585125367,2.234339659683016,1,38.86712390861972
2024-12-27,invierno,59.13229310415893,9.880034266993421,63.92113855084458,20.71818578190113,22.32470071141519,28.145236757970384,0.8786456209872071,1932.6001590555875,0.486491277695107,0,36.73530926094956
2024-12-28,invierno,56.484037670226186,13.635784474538404,71.54641254607373,21.53028162343024,28.21938476034439,26.505212022193646,1.1526056137559568,1950.803044404319,6.002491559622553,0,31.761797011444017
2024-12-29,invierno,58.452497038860614,7.681785092957685,67.10799565296773,34.89864602545661,31.381528191251878,27.646499957889578,0.8028487554693998,1988.6708521825606,8.440081030704073,0,28.755195076539152
2024-12-30,invierno,92.04185048623027,12.256218233738455,45.32353415051569,21.632383128907115,18.861605167369166,53.25547147250675,1.3540885368672975,2287.7601742176103,2.0522246304637455,0,45.13224154945511
2024-12-31,invierno,65.36832879287203,7.2490672039789175,32.218766958990045,18.174275477891904,27.13023088145647,25.860900605054617,0.7635963349233389,2121.541539256049,4.488177318472301,1,38.61022434572994
2025-01-01,invierno,65.95272005783293,13.116665637670712,76.06044516285063,20.951762163855456,29.304677020837474,38.030637646407186,0.920980272371324,1962.948083611994,1.634984420100582,1,34.156988413241834
2025-01-02,invierno,73.31808258311804,9.653891203845006,72.81559846936894,13.324598676206705,23.447156019893477,39.43091212929557,1.0741650381699097,2175.029173910454,0.5256913750215665,0,44.447135684514215
2025-01-03,invierno,55.140280441295005,15.422381505331755,68.2154392920722,21.212297242770536,29.48880290095093,28.86360986565605,0.7842404596025334,1874.856429937592,2.8010532098240652,0,26.271791344427356
2025-01-04,invierno,62.200400346131175,10.692473212613917,47.44930053473223,16.884234492870505,35.44489300382348,34.64409438801446,1.0017145916552779,2125.1663093272077,9.931838519934129,1,30.4489183799003
2025-01-05,invierno,69.06889989752653,12.916176384455516,50.42916710751584,20.21532580326712,27.19123276218274,37.60365654697008,1.0128206169799578,2037.2425865307628,0.2195150045766424,1,45.04683186494302
2025-01-06,invierno,58.077463433050404,16.010891711856946,52.55854804953906,25.90101717301839,38.197416302001784,34.313593986271904,0.9285426036035296,1932.3047265321088,10.448061373454623,1,30.39122419773222
2025-01-07,invierno,58.9276844832557,13.686500520406751,63.04104324496266,20.015674169773572,31.456101759005552,35.54662450375182,0.9257900387981959,2009.0871246752606,2.2319899254264794,1,39.854603859795695
2025-01-08,invierno,44.80550852643044,11.614573876832313,81.49693202387996,22.80430704435907,43.341151149714776,33.50749944083969,0.7975702259666527,1816.1811514863098,2.4454588567723103,1,43.17790948593036
2025-01-09,invierno,49.35579361128357,6.230427209604269,81.92482527343957,21.79452063571882,32.955389034027505,27.940031223430054,0.7563556499318054,1963.5035695029512,0.05196866803266925,0,51.727557041127696
2025-01-10,invierno,77.60540466643718,12.725427792021625,66.4640678736875,32.0588204661765,21.45826648761049,46.33538916324116,0.9166754659611163,2280.1083732788043,0.029739780183732856,1,47.89002072052951
2025-01-11,invierno,65.74358220511546,5.4169239955710955,48.71885822931441,27.649159787752353,30.192864860443656,44.35177201353167,0.9713472874699246,2063.5801003003294,2.7502524285981176,1,44.06345438604392
2025-01-12,invierno,74.40396418621918,14.808517197927694,74.07752875128708,22.83661771681832,27.500487367261762,43.63216403403264,0.9524652391675067,2124.2160750734215,4.296747408893139,0,40.569097827831094
2025-01-13,invierno,33.61044742836246,8.515180226838712,58.555564543715505,14.796659234449876,39.916123478320316,15.383160187749851,0.6758144048388486,1672.8057272902922,5.70044838654935,0,32.646221329120976
2025-01-14,invierno,63.27062974630089,12.0541286867068,44.37640269316287,30.695774295803247,30.609827384446838,38.602039460315645,0.9471161681920305,1944.15521652957,5.457955686913884,0,37.54894129585285
2025-01-15,invierno,81.81834410993919,7.227039127510068,49.33424958559489,26.525548871887665,21.955237410996173,36.240776001104734,1.1948170239331233,2174.863711389341,4.293948067799238,1,42.15139205573392
2025-01-16,invierno,59.63705517107918,11.532667834040396,53.8031705735697,20.62148850925028,31.589353069937108,26.746242564554972,1.0843210377300707,1875.9814856192006,0.8861470634959722,1,34.110554318616614
2025-01-17,invierno,86.48026087846006,11.194025333586815,57.79822068126351,19.92348753611996,17.787294802792555,37.95249450243538,1.3156290526474308,2311.2200061370554,7.4658058472987685,0,36.78160549257393
2025-01-18,invierno,68.22043250047577,10.58458796458771,79.53558684993908,16.346847622721114,26.36034529068681,31.273912895563058,1.2016013178808573,2187.9627439684105,1.3454320309458363,0,28.735531627253756
2025-01-19,invierno,71.29079124755232,9.156100148897671,72.51672819322275,21.593821761790124,34.21799373101917,32.875430856981644,1.0149149331160339,2058.4330632726223,4.1749088554439995,0,48.46935218719884
2025-01-20,invierno,69.47493104015436,5.209416055811465,59.3656585877576,27.227370749810973,27.782125313764496,48.69306983198613,1.0684688231477844,2120.4575540031556,5.429211985946336,1,46.4812339621114
2025-01-21,invierno,72.46231518066591,21.474618284225414,84.83590972440484,16.64087643808538,26.95945030770825,34.904639582130244,1.0576542447502018,2330.2712328922194,4.321472724093522,0,31.22195753343023
2025-01-22,invierno,74.12472794199891,6.479432468136586,82.3261839188605,19.34730028178651,30.34720545720735,26.56485244361771,1.0965377592464278,2202.115464070017,1.7109724072487231,0,35.336691322892094
2025-01-23,invierno,59.93813728524445,13.528812076705456,61.970922532015855,22.307797194769638,40.901079648220275,28.509469139821526,0.8280046173739788,2002.336392988026,1.3538204451114881,1,30.38321918158563
2025-01-24,invierno,74.45288286852345,7.455335861679581,58.53958686208202,25.22887277399634,29.115801570368603,34.23390287657986,1.1192697585212035,2242.213765750238,8.50575478348369,0,37.79835180220862
2025-01-25,invierno,55.38079190318544,5.847680161094611,76.34348480307327,21.035875907075823,31.1578431550244,39.24290812669551,0.8797790559238009,2015.6569506080534,1.2282957624457334,0,44.71437317631925
2025-01-26,invierno,82.04195166097051,16.87609176102505,95,24.656603356301055,27.88734710201356,40.469781774648176,1.0920967995403708,2266.8229996696477,2.076441572876406,1,37.885582924143925
2025-01-27,invierno,86.06222112049227,9.05015782828064,29.957029466795923,15.273814259840508,22.35122382030445,39.99328044432257,1.1481209509839678,2337.9234418356614,0.9020427803628579,0,44.74016468522906
2025-01-28,invierno,76.03951979817606,10.384657907282733,54.73210561097788,22.074772124681644,26.6418823537882,38.15639538899652,1.0567679684416893,2131.808424697678,0.4285049532373707,0,40.1428385987004
2025-01-29,invierno,56.417317695748345,18.692643565406424,55.971157651624154,24.671633011847618,22.659106726243294,38.98469911071993,0.9323968194374677,1888.69374643907,1.8414696964094799,1,39.55818083009781
2025-01-30,invierno,62.52833726960589,13.931664752046734,82.54592846539254,15.512998073341981,27.078634384852087,34.436580450279614,0.9687260538839746,2278.6311351717954,0.498355356281459,1,38.9051379439773
2025-01-31,invierno,48.31085801505229,12.305049341548441,81.40486026158965,11.793119848818169,35.523005087318616,30.125011695184856,0.8689412782521101,1896.1551639639347,6.872182272794677,0,35.1379340791963
2025-02-01,invierno,83.49392056008566,9.01226068733173,62.39600797901626,15.311348788438153,19.930939511149443,41.531675715701844,1.155728192341217,2164.591431096455,2.461399362787309,1,51.1754868373432
2025-02-02,invierno,65.36220328524996,9.980917676133789,53.5547726197607,22.44157589588372,27.64973937620026,36.49229736710714,0.9496253596651633,2064.0126989610353,0.4757459370186332,0,30.09367041812489
2025-02-03,invierno,74.92590049800543,9.986705251494001,56.22940379850627,17.737719554292525,25.284028472662026,45.29255138563613,0.9007190970778343,2198.7611842742813,0.9924735401096811,1,53.87936273288187
2025-02-04,invierno,66.1644564825504,9.422736549815294,68.21981001387408,21.431759677288326,28.094425734229773,34.20960918260138,0.9754334996997043,2087.7354232145717,1.0833474635979239,1,36.67701748330994
2025-02-05,invierno,59.614856422085246,16.76552640703182,68.80345272326431,18.56772705017607,27.6658363736302,30.902900542973107,1.056807783562912,2321.455950875533,4.031419986540943,0,20.68734323052091
2025-02-06,invierno,61.5734619739481,10.950772099561236,44.10075206148411,10.949352850595242,28.53203042625951,32.03089593215327,0.9961763945539824,2038.6843366982525,13.648759597340383,1,28.90295339377306
2025-02-07,invierno,71.85951367779835,7.925613917931542,63.61569443146721,11.004752153275371,31.069009780642435,37.065335992592125,1.0291038046530445,2258.25097010451,2.021976936036155,0,42.78883326661466
2025-02-08,invierno,64.63173833483982,14.710219086496782,67.4749473373865,14.073274338209156,27.934848061989804,36.21765537979916,1.0456074753169122,1827.9400418452883,0.5846195346358274,1,43.11895073628734
2025-02-09,invierno,70.13447742659524,11.499071324848105,60.13410374730139,16.870764716808768,36.73202928706791,38.11056810116623,1.0490424619202967,2196.009939536657,8.396500667446016,1,40.151700071843784
2025-02-10,invierno,63.093698482513055,3.6099178986493063,68.37094788140158,20.533496615577963,26.37328598196315,36.919202035150455,0.9455535456722043,2139.2332795294155,2.975130780748669,0,46.5504415673493
2025-02-11,invierno,66.74410266635314,7.317544783645015,49.26238897245855,11.3394522174894,29.70868792335037,30.385467026472366,0.9920136228100379,2000.4645028620378,0.407660768200526,1,37.72244857585923
2025-02-12,invierno,90.13941559345258,8.709598252427698,56.63343665647019,27.61553665951789,25.04802107321531,40.627961503498135,1.156469820799069,2698.3861360324468,7.050515406976165,1,43.9860173270106
2025-02-13,invierno,71.11293936718415,12.681188135708902,94.05514757492641,8.363199013792576,31.157421453628693,45.65681910053423,0.9890653216111539,2249.71307918259,1.0461848373013318,0,34.83307790970828
2025-02-14,invierno,73.30583172876817,7.852384576185755,72.07674613842437,21.852192517776107,26.9283684840712,39.21653750910042,0.9811287097231883,2106.0190185188562,0.1518595849816045,0,47.33771367396125
2025-02-15,invierno,72.24213686873692,10.89708433673334,61.64232753695809,13.101515757175612,33.31276609765647,42.937973220890655,0.988058213508056,2147.281188146928,6.379989889915028,0,36.93127602608575
2025-02-16,invierno,73.25330789987302,6.834151439073851,77.40431314547092,26.385209036438063,27.42595037627221,50.50349451810478,1.1161730237526322,2101.0639270113065,3.4369029498520502,0,43.1855765221338
2025-02-17,invierno,81.92300823340821,15.59848834324112,66.63063843815618,22.87533630682255,21.743055062754884,51.51161402830505,1.2111416481270085,2168.276366520004,0.3555496367432213,1,46.74375196103193
2025-02-18,invierno,76.42472554468354,10.558216611784589,68.0784163403545,21.909582761796788,28.472976396634934,43.14309986705558,1.204592081837296,2313.4774812121145,1.0706987269885608,1,52.358068029384455
2025-02-19,invierno,50.37659815722426,10.608924208927581,87.90488870883343,18.926958371774546,35.195395912952996,33.42567741132616,0.8808522428029224,1770.4515190640063,2.990046498091265,1,38.89846656772337
2025-02-20,invierno,80.2528679552611,6.821274226301928,40.911735767419344,31.738380738122178,17.32326934584431,39.92447182237842,1.1204860291333474,2125.4047010091267,0.7399551368630906,0,44.77132236761599
2025-02-21,invierno,64.65926571315543,9.669336061007174,72.55120039087059,16.937716622796813,28.266037514831385,31.01491951044529,0.9129462254861196,2136.4221179128635,0.29888633186531827,0,34.414785517320496
2025-02-22,invierno,75.83092104218703,14.322273280288258,45.295293683471996,22.739878866230207,25.410449747496326,37.08469839325908,1.1425906506085688,2353.325673326017,1.6669366922114313,1,47.42074768588206
2025-02-23,invierno,65.38350917141864,7.737222043430944,42.34523737383583,20.97536725714196,30.19043114893173,34.22396117990448,1.0058447406116502,2035.2418695110844,2.1653435081506376,0,32.08824312290045
2025-02-24,invierno,58.694191420441975,9.06170344547045,39.155141660070164,30.828513080005457,35.29706012768651,30.600378604123723,0.8747538661976885,1817.5225287909223,2.339279195716286,0,35.87622358110651
2025-02-25,invierno,63.90000107233189,9.88264782395591,58.105281380530506,17.268813217160982,23.595578122166984,29.98530670318335,0.8988520103113424,2105.0437091082413,2.6301129335402207,1,47.25076810494862
2025-02-26,invierno,61.18872757973236,2.647763815088936,54.25557402695662,28.10297513427868,30.674684321884673,38.01781542987976,0.9005559689239989,1926.608348452137,1.3395362292070105,0,36.5810809166046
2025-02-27,invierno,68.44630852047065,11.117875327815801,75.30012392670103,21.63348005904876,17.136419017136998,37.056794691263235,0.9723450186666226,2050.3967212501734,2.0567319391786154,1,48.14685781397744
2025-02-28,invierno,67.25314884329866,2.2934813614858722,78.2193491229243,19.931608637831314,27.539517804981937,45.549359460620465,0.9568344139346314,2497.637624212973,0.8728543922584305,0,41.12058956634347
2025-03-01,primavera,56.588083169053995,17.55994040063362,50.0824898390524,29.020524580396533,32.72617589663706,29.58060180252411,0.9399599422197106,2039.353442956633,0.9952218169887979,0,20.53596777984283
2025-03-02,primavera,78.71494756868802,10.688549012318862,60.76781703721968,28.00376150574006,24.2167885170124,40.46059986457887,1.1211049600701055,2374.8014140787686,7.199350763406943,0,27.018886395073444
2025-03-03,primavera,78.31933096329331,9.058497235561648,24.724727991362542,17.966479486290687,27.163098359054196,40.83042415434934,1.0937756561753516,2044.6096747367187,5.9595606934787115,0,27.946308325934222
2025-03-04,primavera,66.8528710611611,10.065904691844928,48.03749676718773,18.48051787127409,32.88701818153315,46.748611607886644,0.971043027052894,1943.3801197027524,2.329589009519473,0,35.79699796376063
2025-03-05,primavera,50.30060789307741,13.626938416269248,83.54224431401249,15.43419626919317,34.910962794889585,33.22615264581853,0.7765065589726093,1981.9892010790693,3.3416010454271543,0,28.147612630044666
2025-03-06,primavera,59.086357027842155,10.23934528198077,66.99647749831215,19.012790605619696,29.927461845134157,35.27650363063808,0.8874424515212934,2136.414194178882,0.48750442754604795,0,30.265339373709725
2025-03-07,primavera,77.3516807168951,11.805757214245666,59.98506333262866,18.435189626693514,24.943075579471618,46.46874351957641,1.2502513349592088,2277.3857327910396,6.772797606845397,0,23.67691271091082
2025-03-08,primavera,67.92136425380681,12.983102145182992,54.69118279188669,21.573229560483735,27.21643104413129,46.57756233594073,1.0925567112566272,2095.028120773847,0.4938214520950711,0,34.25380195403673
2025-03-09,primavera,80.99393465805088,8.542529467115138,49.16507084212276,25.98788910375683,26.040046891996795,44.211187411565795,0.9969075414864297,2156.092711982246,3.2979923378307006,0,35.76959597813447
2025-03-10,primavera,63.74794163606205,8.576916131751387,52.82923748822838,20.365582922309486,28.6668219329315,43.27499393393184,0.8459381024991109,2048.54419884725,1.0966752473709525,0,38.93220419651918
2025-03-11,primavera,67.78478573334142,13.078100866452136,70.40669326088913,22.228055076692794,33.65010537050321,44.38177406828098,0.9593733213692894,2015.349131404255,4.972786943520439,0,26.51836622874722
2025-03-12,primavera,52.59725591495852,11.814687437439234,66.14188247515185,14.19645446508925,27.72698271335155,32.02388827182902,0.8274657040700012,1751.9561172643193,4.568534127745949,1,28.39027914746878
2025-03-13,primavera,83.76758630073782,12.174236692199278,90.34426936261038,14.098570228024617,23.194516800902257,45.00514737233623,1.136125950121187,2050.134173227813,6.424249428629709,0,34.920401400967975
2025-03-14,primavera,69.8558959974251,18.272710780672277,61.314035881783774,17.72823121685167,28.12256522920309,43.40852419739223,1.1622165502609212,1977.0226643300796,1.106821672918186,0,20.75479294316751
2025-03-15,primavera,70.03945528226642,12.637881722688988,68.0089106959865,24.727399567274027,28.15932087016668,37.349908945944655,0.9527399310739686,1928.8230908326093,3.443772254062158,0,32.067231818641076
